order_item_id,order_id,product_id,quantity,unit_price,subtotal
22639,4154,109,1,464.73,464.73
22640,4155,28,5,129.39,646.95
22641,4155,170,2,20.81,41.62
22642,4155,140,3,324.46,973.38
22643,4156,48,2,209.9,419.8
22644,4156,21,1,370.27,370.27
22645,4156,93,3,83.51,250.53
22646,4156,124,5,134.57,672.85
22647,4156,178,4,293.17,1172.68
22648,4157,169,2,142.27,284.54
22649,4157,21,2,370.27,740.54
22650,4157,5,4,448.25,1793.0
22651,4157,170,1,20.81,20.81
22652,4157,81,2,99.26,198.52
22653,4157,150,3,444.38,1333.14
22654,4157,80,2,81.63,163.26
22655,4157,194,2,393.64,787.28
22656,4157,132,3,313.61,940.83
22657,4158,179,5,420.19,2100.95
22658,4158,131,3,95.72,287.16
22659,4158,52,1,378.57,378.57
22660,4158,1,4,326.92,1307.68
22661,4158,75,5,254.53,1272.65
22662,4158,21,3,370.27,1110.81
22663,4158,136,4,94.61,378.44
22664,4158,107,3,435.03,1305.09
22665,4159,137,5,121.1,605.5
22666,4159,125,1,342.41,342.41
22667,4160,38,3,137.51,412.53
22668,4160,15,1,355.11,355.11
22669,4160,30,4,435.91,1743.64
22670,4160,45,5,458.31,2291.55
22671,4160,6,1,303.44,303.44
22672,4160,199,4,494.19,1976.76
22673,4160,139,1,254.5,254.5
22674,4160,119,2,77.55,155.1
22675,4160,44,5,148.52,742.6
22676,4160,27,5,53.39,266.95
22677,4161,19,5,66.42,332.1
22678,4161,143,5,358.72,1793.6
22679,4161,5,4,448.25,1793.0
22680,4162,60,3,203.18,609.54
22681,4162,6,1,303.44,303.44
22682,4162,39,4,202.14,808.56
22683,4162,175,4,213.15,852.6
22684,4162,22,4,79.92,319.68
22685,4162,18,4,69.06,276.24
22686,4163,85,3,230.29,690.87
22687,4163,54,1,193.76,193.76
22688,4163,179,4,420.19,1680.76
22689,4163,25,1,445.02,445.02
22690,4163,139,4,254.5,1018.0
22691,4163,152,5,488.58,2442.9
22692,4163,29,3,492.91,1478.73
22693,4163,199,2,494.19,988.38
22694,4163,167,1,310.98,310.98
22695,4163,130,3,442.05,1326.15
22696,4164,156,2,203.62,407.24
22697,4164,41,5,348.61,1743.05
22698,4164,69,4,440.41,1761.64
22699,4164,142,5,97.56,487.8
22700,4164,120,4,297.88,1191.52
22701,4165,10,1,363.69,363.69
22702,4165,24,1,418.11,418.11
22703,4165,147,2,40.08,80.16
22704,4165,16,4,153.38,613.52
22705,4165,60,4,203.18,812.72
22706,4165,142,4,97.56,390.24
22707,4165,103,3,407.85,1223.55
22708,4165,92,4,341.11,1364.44
22709,4166,49,3,240.25,720.75
22710,4167,128,2,55.17,110.34
22711,4167,167,4,310.98,1243.92
22712,4167,39,4,202.14,808.56
22713,4167,44,3,148.52,445.56
22714,4167,151,1,379.75,379.75
22715,4167,102,2,242.06,484.12
22716,4167,89,5,54.08,270.4
22717,4168,8,5,131.68,658.4
22718,4169,47,3,122.06,366.18
22719,4169,134,4,467.24,1868.96
22720,4169,25,2,445.02,890.04
22721,4169,176,1,81.1,81.1
22722,4169,25,1,445.02,445.02
22723,4169,49,3,240.25,720.75
22724,4169,134,1,467.24,467.24
22725,4169,117,4,428.64,1714.56
22726,4169,177,1,345.11,345.11
22727,4170,184,3,336.25,1008.75
22728,4170,173,5,365.48,1827.4
22729,4170,59,5,306.28,1531.4
22730,4170,122,5,291.31,1456.55
22731,4170,93,5,83.51,417.55
22732,4171,186,3,64.83,194.49
22733,4171,101,5,87.29,436.45
22734,4171,30,5,435.91,2179.55
22735,4171,107,4,435.03,1740.12
22736,4171,45,2,458.31,916.62
22737,4171,185,1,338.65,338.65
22738,4172,123,1,118.04,118.04
22739,4172,133,1,23.76,23.76
22740,4172,85,1,230.29,230.29
22741,4172,178,5,293.17,1465.85
22742,4172,182,1,232.24,232.24
22743,4172,188,4,31.72,126.88
22744,4173,17,3,479.46,1438.38
22745,4173,178,3,293.17,879.51
22746,4173,102,3,242.06,726.18
22747,4173,199,3,494.19,1482.57
22748,4173,94,4,246.88,987.52
22749,4173,90,2,129.89,259.78
22750,4173,18,1,69.06,69.06
22751,4174,80,2,81.63,163.26
22752,4174,122,3,291.31,873.93
22753,4174,114,1,379.03,379.03
22754,4174,70,5,385.74,1928.7
22755,4174,153,1,31.9,31.9
22756,4174,46,3,440.66,1321.98
22757,4174,90,2,129.89,259.78
22758,4174,159,1,31.36,31.36
22759,4175,116,3,95.57,286.71
22760,4175,3,1,127.14,127.14
22761,4175,171,3,194.83,584.49
22762,4175,142,4,97.56,390.24
22763,4175,107,5,435.03,2175.15
22764,4176,66,3,183.28,549.84
22765,4176,199,2,494.19,988.38
22766,4176,136,2,94.61,189.22
22767,4176,186,2,64.83,129.66
22768,4176,71,1,437.85,437.85
22769,4176,36,2,54.27,108.54
22770,4177,73,2,386.01,772.02
22771,4177,158,4,166.49,665.96
22772,4177,27,3,53.39,160.17
22773,4177,10,1,363.69,363.69
22774,4177,13,2,408.53,817.06
22775,4177,172,2,319.11,638.22
22776,4177,147,3,40.08,120.24
22777,4177,30,3,435.91,1307.73
22778,4177,170,2,20.81,41.62
22779,4177,173,5,365.48,1827.4
22780,4178,160,1,177.57,177.57
22781,4178,146,2,285.21,570.42
22782,4178,131,2,95.72,191.44
22783,4178,36,3,54.27,162.81
22784,4178,145,3,281.88,845.64
22785,4179,8,2,131.68,263.36
22786,4179,76,5,441.79,2208.95
22787,4179,17,1,479.46,479.46
22788,4179,193,4,334.91,1339.64
22789,4179,148,5,451.48,2257.4
22790,4179,58,3,400.2,1200.6
22791,4179,185,4,338.65,1354.6
22792,4179,165,5,72.03,360.15
22793,4180,191,4,113.33,453.32
22794,4180,113,5,298.01,1490.05
22795,4180,54,1,193.76,193.76
22796,4180,178,4,293.17,1172.68
22797,4180,38,1,137.51,137.51
22798,4181,124,5,134.57,672.85
22799,4181,8,1,131.68,131.68
22800,4181,104,5,44.28,221.4
22801,4182,94,4,246.88,987.52
22802,4182,100,2,111.96,223.92
22803,4182,174,3,168.46,505.38
22804,4182,132,4,313.61,1254.44
22805,4182,50,1,87.02,87.02
22806,4183,98,4,49.09,196.36
22807,4183,71,3,437.85,1313.55
22808,4183,105,3,485.12,1455.36
22809,4183,80,2,81.63,163.26
22810,4183,31,2,153.43,306.86
22811,4183,42,5,129.94,649.7
22812,4183,29,3,492.91,1478.73
22813,4183,99,1,404.28,404.28
22814,4183,52,4,378.57,1514.28
22815,4184,182,3,232.24,696.72
22816,4185,77,1,47.8,47.8
22817,4185,121,2,59.35,118.7
22818,4185,74,5,460.88,2304.4
22819,4185,12,1,235.62,235.62
22820,4185,132,4,313.61,1254.44
22821,4185,160,5,177.57,887.85
22822,4185,155,4,148.07,592.28
22823,4185,27,4,53.39,213.56
22824,4186,126,4,171.77,687.08
22825,4186,179,1,420.19,420.19
22826,4186,19,3,66.42,199.26
22827,4187,194,4,393.64,1574.56
22828,4187,22,2,79.92,159.84
22829,4187,48,1,209.9,209.9
22830,4187,78,1,61.11,61.11
22831,4188,165,5,72.03,360.15
22832,4188,25,5,445.02,2225.1
22833,4188,117,5,428.64,2143.2
22834,4189,108,4,201.91,807.64
22835,4189,24,5,418.11,2090.55
22836,4189,181,4,334.26,1337.04
22837,4189,118,1,52.62,52.62
22838,4190,45,4,458.31,1833.24
22839,4190,98,4,49.09,196.36
22840,4190,25,3,445.02,1335.06
22841,4190,17,4,479.46,1917.84
22842,4190,140,2,324.46,648.92
22843,4190,105,3,485.12,1455.36
22844,4190,149,4,340.13,1360.52
22845,4191,19,2,66.42,132.84
22846,4191,22,3,79.92,239.76
22847,4191,32,5,420.37,2101.85
22848,4191,114,1,379.03,379.03
22849,4191,156,4,203.62,814.48
22850,4191,194,2,393.64,787.28
22851,4191,118,2,52.62,105.24
22852,4191,28,4,129.39,517.56
22853,4192,111,4,337.7,1350.8
22854,4192,134,4,467.24,1868.96
22855,4192,189,1,313.41,313.41
22856,4193,167,1,310.98,310.98
22857,4193,33,1,197.69,197.69
22858,4193,105,1,485.12,485.12
22859,4193,33,4,197.69,790.76
22860,4193,132,4,313.61,1254.44
22861,4193,64,4,347.22,1388.88
22862,4194,180,3,120.89,362.67
22863,4194,135,5,146.94,734.7
22864,4195,153,5,31.9,159.5
22865,4195,60,2,203.18,406.36
22866,4195,184,5,336.25,1681.25
22867,4195,176,5,81.1,405.5
22868,4195,20,5,309.79,1548.95
22869,4195,126,5,171.77,858.85
22870,4196,21,2,370.27,740.54
22871,4196,182,4,232.24,928.96
22872,4197,183,2,247.13,494.26
22873,4197,123,4,118.04,472.16
22874,4197,81,4,99.26,397.04
22875,4197,169,3,142.27,426.81
22876,4197,49,5,240.25,1201.25
22877,4197,146,5,285.21,1426.05
22878,4197,180,2,120.89,241.78
22879,4197,126,4,171.77,687.08
22880,4197,184,4,336.25,1345.0
22881,4198,198,4,84.0,336.0
22882,4198,114,2,379.03,758.06
22883,4198,8,1,131.68,131.68
22884,4198,68,2,21.56,43.12
22885,4198,52,3,378.57,1135.71
22886,4198,169,2,142.27,284.54
22887,4198,125,5,342.41,1712.05
22888,4199,37,4,102.15,408.6
22889,4199,103,4,407.85,1631.4
22890,4199,67,4,228.69,914.76
22891,4199,136,3,94.61,283.83
22892,4199,134,4,467.24,1868.96
22893,4199,8,3,131.68,395.04
22894,4199,99,3,404.28,1212.84
22895,4200,200,1,476.02,476.02
22896,4200,186,2,64.83,129.66
22897,4200,157,4,126.77,507.08
22898,4200,37,5,102.15,510.75
22899,4200,78,3,61.11,183.33
22900,4200,31,2,153.43,306.86
22901,4200,187,3,127.83,383.49
22902,4201,134,1,467.24,467.24
22903,4201,103,5,407.85,2039.25
22904,4201,19,1,66.42,66.42
22905,4201,110,3,223.04,669.12
22906,4201,152,3,488.58,1465.74
22907,4202,44,2,148.52,297.04
22908,4202,122,3,291.31,873.93
22909,4202,6,3,303.44,910.32
22910,4202,189,3,313.41,940.23
22911,4202,54,2,193.76,387.52
22912,4202,48,4,209.9,839.6
22913,4202,3,2,127.14,254.28
22914,4203,177,5,345.11,1725.55
22915,4203,53,4,450.95,1803.8
22916,4203,86,5,78.08,390.4
22917,4203,192,3,257.3,771.9
22918,4203,184,3,336.25,1008.75
22919,4203,135,4,146.94,587.76
22920,4203,179,1,420.19,420.19
22921,4204,79,1,489.43,489.43
22922,4204,190,1,218.93,218.93
22923,4204,106,4,215.08,860.32
22924,4204,79,1,489.43,489.43
22925,4204,96,5,190.06,950.3
22926,4204,99,4,404.28,1617.12
22927,4204,157,3,126.77,380.31
22928,4205,26,3,297.13,891.39
22929,4205,194,3,393.64,1180.92
22930,4205,5,4,448.25,1793.0
22931,4205,85,4,230.29,921.16
22932,4205,107,3,435.03,1305.09
22933,4206,143,1,358.72,358.72
22934,4206,146,4,285.21,1140.84
22935,4206,80,2,81.63,163.26
22936,4206,71,1,437.85,437.85
22937,4206,73,2,386.01,772.02
22938,4207,13,1,408.53,408.53
22939,4207,164,2,105.71,211.42
22940,4207,182,2,232.24,464.48
22941,4207,39,4,202.14,808.56
22942,4207,175,3,213.15,639.45
22943,4207,183,4,247.13,988.52
22944,4207,127,5,239.98,1199.9
22945,4208,119,5,77.55,387.75
22946,4208,169,1,142.27,142.27
22947,4209,93,5,83.51,417.55
22948,4209,98,1,49.09,49.09
22949,4209,77,4,47.8,191.2
22950,4209,157,2,126.77,253.54
22951,4209,169,1,142.27,142.27
22952,4209,178,1,293.17,293.17
22953,4209,150,2,444.38,888.76
22954,4210,44,2,148.52,297.04
22955,4210,183,5,247.13,1235.65
22956,4211,19,5,66.42,332.1
22957,4211,100,5,111.96,559.8
22958,4211,76,1,441.79,441.79
22959,4211,59,5,306.28,1531.4
22960,4211,14,3,384.23,1152.69
22961,4211,10,5,363.69,1818.45
22962,4211,14,5,384.23,1921.15
22963,4211,105,2,485.12,970.24
22964,4212,163,4,470.83,1883.32
22965,4212,26,3,297.13,891.39
22966,4212,48,4,209.9,839.6
22967,4212,9,5,32.74,163.7
22968,4212,56,1,382.78,382.78
22969,4212,153,1,31.9,31.9
22970,4213,86,2,78.08,156.16
22971,4213,161,2,188.55,377.1
22972,4213,185,3,338.65,1015.95
22973,4213,31,2,153.43,306.86
22974,4214,109,5,464.73,2323.65
22975,4215,132,5,313.61,1568.05
22976,4215,85,3,230.29,690.87
22977,4215,18,1,69.06,69.06
22978,4216,40,4,350.32,1401.28
22979,4217,172,1,319.11,319.11
22980,4217,166,3,369.7,1109.1
22981,4217,17,1,479.46,479.46
22982,4217,80,3,81.63,244.89
22983,4217,35,5,469.59,2347.95
22984,4217,138,4,350.0,1400.0
22985,4217,105,3,485.12,1455.36
22986,4217,188,4,31.72,126.88
22987,4218,160,3,177.57,532.71
22988,4218,40,4,350.32,1401.28
22989,4218,8,3,131.68,395.04
22990,4218,181,1,334.26,334.26
22991,4218,190,5,218.93,1094.65
22992,4219,125,2,342.41,684.82
22993,4219,197,5,460.39,2301.95
22994,4219,28,1,129.39,129.39
22995,4219,33,2,197.69,395.38
22996,4220,109,5,464.73,2323.65
22997,4220,9,2,32.74,65.48
22998,4220,156,3,203.62,610.86
22999,4220,95,3,111.4,334.2
23000,4220,140,3,324.46,973.38
23001,4220,194,5,393.64,1968.2
23002,4220,181,5,334.26,1671.3
23003,4221,106,2,215.08,430.16
23004,4221,135,3,146.94,440.82
23005,4221,73,2,386.01,772.02
23006,4221,38,5,137.51,687.55
23007,4221,165,1,72.03,72.03
23008,4221,182,5,232.24,1161.2
23009,4222,158,2,166.49,332.98
23010,4222,145,3,281.88,845.64
23011,4222,187,4,127.83,511.32
23012,4223,127,3,239.98,719.94
23013,4223,161,5,188.55,942.75
23014,4223,176,2,81.1,162.2
23015,4223,32,2,420.37,840.74
23016,4224,13,4,408.53,1634.12
23017,4225,36,2,54.27,108.54
23018,4225,148,3,451.48,1354.44
23019,4225,128,4,55.17,220.68
23020,4225,80,4,81.63,326.52
23021,4225,181,5,334.26,1671.3
23022,4225,17,3,479.46,1438.38
23023,4225,87,4,182.28,729.12
23024,4226,155,5,148.07,740.35
23025,4226,8,5,131.68,658.4
23026,4227,100,4,111.96,447.84
23027,4227,196,2,242.98,485.96
23028,4227,187,3,127.83,383.49
23029,4228,131,4,95.72,382.88
23030,4229,123,4,118.04,472.16
23031,4229,171,5,194.83,974.15
23032,4229,191,4,113.33,453.32
23033,4229,142,5,97.56,487.8
23034,4229,115,1,300.41,300.41
23035,4229,109,3,464.73,1394.19
23036,4229,23,1,57.82,57.82
23037,4229,131,1,95.72,95.72
23038,4230,145,5,281.88,1409.4
23039,4230,188,4,31.72,126.88
23040,4230,127,2,239.98,479.96
23041,4231,10,2,363.69,727.38
23042,4231,67,2,228.69,457.38
23043,4231,73,5,386.01,1930.05
23044,4231,24,4,418.11,1672.44
23045,4231,20,1,309.79,309.79
23046,4231,14,2,384.23,768.46
23047,4231,168,3,204.89,614.67
23048,4231,127,1,239.98,239.98
23049,4232,152,3,488.58,1465.74
23050,4232,63,4,346.54,1386.16
23051,4232,73,4,386.01,1544.04
23052,4232,96,1,190.06,190.06
23053,4232,110,2,223.04,446.08
23054,4233,130,4,442.05,1768.2
23055,4233,185,2,338.65,677.3
23056,4233,97,5,434.64,2173.2
23057,4234,36,3,54.27,162.81
23058,4234,108,3,201.91,605.73
23059,4234,26,4,297.13,1188.52
23060,4234,91,1,54.01,54.01
23061,4234,111,3,337.7,1013.1
23062,4234,55,2,264.57,529.14
23063,4235,109,3,464.73,1394.19
23064,4235,26,3,297.13,891.39
23065,4235,131,2,95.72,191.44
23066,4235,99,5,404.28,2021.4
23067,4235,46,4,440.66,1762.64
23068,4235,37,3,102.15,306.45
23069,4235,105,2,485.12,970.24
23070,4235,160,2,177.57,355.14
23071,4235,10,1,363.69,363.69
23072,4235,149,2,340.13,680.26
23073,4236,95,3,111.4,334.2
23074,4236,181,2,334.26,668.52
23075,4237,17,1,479.46,479.46
23076,4237,88,2,130.46,260.92
23077,4237,27,5,53.39,266.95
23078,4238,2,5,375.94,1879.7
23079,4238,151,4,379.75,1519.0
23080,4238,11,4,281.57,1126.28
23081,4238,49,5,240.25,1201.25
23082,4238,159,3,31.36,94.08
23083,4238,94,1,246.88,246.88
23084,4238,60,1,203.18,203.18
23085,4239,198,4,84.0,336.0
23086,4239,50,3,87.02,261.06
23087,4239,153,3,31.9,95.7
23088,4239,26,2,297.13,594.26
23089,4239,58,1,400.2,400.2
23090,4239,172,4,319.11,1276.44
23091,4239,92,4,341.11,1364.44
23092,4239,195,4,405.97,1623.88
23093,4239,78,3,61.11,183.33
23094,4240,94,4,246.88,987.52
23095,4240,54,5,193.76,968.8
23096,4240,199,3,494.19,1482.57
23097,4241,77,3,47.8,143.4
23098,4241,34,2,341.68,683.36
23099,4242,123,3,118.04,354.12
23100,4242,27,3,53.39,160.17
23101,4242,66,4,183.28,733.12
23102,4243,19,5,66.42,332.1
23103,4243,47,1,122.06,122.06
23104,4243,121,3,59.35,178.05
23105,4243,71,1,437.85,437.85
23106,4243,172,1,319.11,319.11
23107,4243,76,5,441.79,2208.95
23108,4243,99,2,404.28,808.56
23109,4243,156,4,203.62,814.48
23110,4244,50,5,87.02,435.1
23111,4244,30,2,435.91,871.82
23112,4244,196,5,242.98,1214.9
23113,4244,190,1,218.93,218.93
23114,4244,161,4,188.55,754.2
23115,4244,112,1,111.15,111.15
23116,4245,189,4,313.41,1253.64
23117,4245,139,4,254.5,1018.0
23118,4245,11,1,281.57,281.57
23119,4245,121,2,59.35,118.7
23120,4246,194,3,393.64,1180.92
23121,4246,67,1,228.69,228.69
23122,4246,16,1,153.38,153.38
23123,4246,82,3,223.11,669.33
23124,4246,176,2,81.1,162.2
23125,4246,165,1,72.03,72.03
23126,4246,172,2,319.11,638.22
23127,4246,33,2,197.69,395.38
23128,4247,43,3,406.42,1219.26
23129,4247,163,3,470.83,1412.49
23130,4247,200,3,476.02,1428.06
23131,4247,9,2,32.74,65.48
23132,4247,129,5,147.3,736.5
23133,4247,54,3,193.76,581.28
23134,4247,124,4,134.57,538.28
23135,4247,168,3,204.89,614.67
23136,4248,187,4,127.83,511.32
23137,4248,122,3,291.31,873.93
23138,4248,199,2,494.19,988.38
23139,4248,41,4,348.61,1394.44
23140,4249,32,3,420.37,1261.11
23141,4249,92,3,341.11,1023.33
23142,4249,186,4,64.83,259.32
23143,4249,35,4,469.59,1878.36
23144,4249,11,3,281.57,844.71
23145,4249,88,2,130.46,260.92
23146,4250,151,1,379.75,379.75
23147,4250,188,5,31.72,158.6
23148,4250,145,1,281.88,281.88
23149,4250,57,3,93.36,280.08
23150,4250,121,4,59.35,237.4
23151,4250,176,3,81.1,243.3
23152,4250,71,5,437.85,2189.25
23153,4250,148,3,451.48,1354.44
23154,4250,143,3,358.72,1076.16
23155,4250,55,5,264.57,1322.85
23156,4251,54,2,193.76,387.52
23157,4251,189,1,313.41,313.41
23158,4251,48,1,209.9,209.9
23159,4251,198,4,84.0,336.0
23160,4251,26,4,297.13,1188.52
23161,4251,108,2,201.91,403.82
23162,4251,92,1,341.11,341.11
23163,4251,195,5,405.97,2029.85
23164,4251,117,2,428.64,857.28
23165,4252,133,2,23.76,47.52
23166,4252,56,1,382.78,382.78
23167,4252,37,4,102.15,408.6
23168,4252,84,2,362.22,724.44
23169,4252,168,5,204.89,1024.45
23170,4252,25,1,445.02,445.02
23171,4252,15,4,355.11,1420.44
23172,4252,73,5,386.01,1930.05
23173,4252,140,5,324.46,1622.3
23174,4252,170,5,20.81,104.05
23175,4253,63,5,346.54,1732.7
23176,4253,14,1,384.23,384.23
23177,4253,139,4,254.5,1018.0
23178,4253,105,4,485.12,1940.48
23179,4253,85,5,230.29,1151.45
23180,4254,38,2,137.51,275.02
23181,4254,198,2,84.0,168.0
23182,4254,158,2,166.49,332.98
23183,4255,111,3,337.7,1013.1
23184,4255,179,5,420.19,2100.95
23185,4255,37,1,102.15,102.15
23186,4255,93,3,83.51,250.53
23187,4255,134,5,467.24,2336.2
23188,4256,23,4,57.82,231.28
23189,4256,48,5,209.9,1049.5
23190,4256,175,1,213.15,213.15
23191,4256,124,4,134.57,538.28
23192,4256,43,4,406.42,1625.68
23193,4256,156,2,203.62,407.24
23194,4256,94,2,246.88,493.76
23195,4256,54,2,193.76,387.52
23196,4256,11,5,281.57,1407.85
23197,4256,157,4,126.77,507.08
23198,4257,35,1,469.59,469.59
23199,4257,4,5,69.2,346.0
23200,4258,123,2,118.04,236.08
23201,4258,174,3,168.46,505.38
23202,4258,132,3,313.61,940.83
23203,4259,121,5,59.35,296.75
23204,4259,170,4,20.81,83.24
23205,4259,53,3,450.95,1352.85
23206,4259,14,3,384.23,1152.69
23207,4259,60,5,203.18,1015.9
23208,4259,102,4,242.06,968.24
23209,4259,178,4,293.17,1172.68
23210,4259,113,4,298.01,1192.04
23211,4259,4,2,69.2,138.4
23212,4260,143,1,358.72,358.72
23213,4260,52,4,378.57,1514.28
23214,4260,114,1,379.03,379.03
23215,4261,9,1,32.74,32.74
23216,4261,48,2,209.9,419.8
23217,4261,87,4,182.28,729.12
23218,4261,135,2,146.94,293.88
23219,4261,45,2,458.31,916.62
23220,4261,164,5,105.71,528.55
23221,4262,79,1,489.43,489.43
23222,4262,112,2,111.15,222.3
23223,4262,97,2,434.64,869.28
23224,4262,160,3,177.57,532.71
23225,4263,126,4,171.77,687.08
23226,4263,163,3,470.83,1412.49
23227,4263,87,5,182.28,911.4
23228,4263,188,5,31.72,158.6
23229,4263,71,1,437.85,437.85
23230,4263,129,5,147.3,736.5
23231,4263,59,4,306.28,1225.12
23232,4263,132,1,313.61,313.61
23233,4264,6,4,303.44,1213.76
23234,4264,154,4,395.55,1582.2
23235,4264,73,3,386.01,1158.03
23236,4265,182,2,232.24,464.48
23237,4265,154,1,395.55,395.55
23238,4265,161,2,188.55,377.1
23239,4265,196,3,242.98,728.94
23240,4265,83,2,382.53,765.06
23241,4265,83,1,382.53,382.53
23242,4266,188,4,31.72,126.88
23243,4266,105,1,485.12,485.12
23244,4266,170,2,20.81,41.62
23245,4266,121,5,59.35,296.75
23246,4267,129,2,147.3,294.6
23247,4267,162,4,346.17,1384.68
23248,4267,54,1,193.76,193.76
23249,4267,51,5,289.46,1447.3
23250,4267,33,5,197.69,988.45
23251,4267,89,5,54.08,270.4
23252,4268,6,3,303.44,910.32
23253,4268,129,5,147.3,736.5
23254,4268,136,5,94.61,473.05
23255,4268,61,2,273.97,547.94
23256,4268,101,2,87.29,174.58
23257,4268,189,5,313.41,1567.05
23258,4268,176,1,81.1,81.1
23259,4269,76,4,441.79,1767.16
23260,4269,17,5,479.46,2397.3
23261,4269,131,5,95.72,478.6
23262,4269,4,4,69.2,276.8
23263,4269,173,5,365.48,1827.4
23264,4269,165,3,72.03,216.09
23265,4269,19,2,66.42,132.84
23266,4269,22,5,79.92,399.6
23267,4269,32,3,420.37,1261.11
23268,4269,42,5,129.94,649.7
23269,4270,190,2,218.93,437.86
23270,4270,138,4,350.0,1400.0
23271,4270,76,4,441.79,1767.16
23272,4270,20,1,309.79,309.79
23273,4270,191,4,113.33,453.32
23274,4270,141,1,21.7,21.7
23275,4270,44,4,148.52,594.08
23276,4271,82,5,223.11,1115.55
23277,4271,157,5,126.77,633.85
23278,4271,131,2,95.72,191.44
23279,4271,57,5,93.36,466.8
23280,4271,17,4,479.46,1917.84
23281,4271,184,2,336.25,672.5
23282,4272,134,3,467.24,1401.72
23283,4272,107,2,435.03,870.06
23284,4273,46,5,440.66,2203.3
23285,4273,13,1,408.53,408.53
23286,4273,61,4,273.97,1095.88
23287,4273,36,3,54.27,162.81
23288,4273,165,4,72.03,288.12
23289,4273,16,5,153.38,766.9
23290,4273,170,3,20.81,62.43
23291,4273,31,5,153.43,767.15
23292,4274,38,5,137.51,687.55
23293,4274,9,1,32.74,32.74
23294,4274,51,3,289.46,868.38
23295,4274,158,2,166.49,332.98
23296,4274,164,1,105.71,105.71
23297,4274,94,4,246.88,987.52
23298,4275,107,2,435.03,870.06
23299,4275,186,1,64.83,64.83
23300,4275,53,1,450.95,450.95
23301,4276,67,2,228.69,457.38
23302,4276,187,5,127.83,639.15
23303,4276,71,4,437.85,1751.4
23304,4276,26,2,297.13,594.26
23305,4276,162,3,346.17,1038.51
23306,4276,166,4,369.7,1478.8
23307,4276,157,5,126.77,633.85
23308,4277,8,2,131.68,263.36
23309,4277,14,5,384.23,1921.15
23310,4277,183,5,247.13,1235.65
23311,4277,154,2,395.55,791.1
23312,4277,174,3,168.46,505.38
23313,4277,104,2,44.28,88.56
23314,4277,174,1,168.46,168.46
23315,4278,131,1,95.72,95.72
23316,4279,140,1,324.46,324.46
23317,4279,44,5,148.52,742.6
23318,4279,151,2,379.75,759.5
23319,4279,63,2,346.54,693.08
23320,4279,57,3,93.36,280.08
23321,4279,96,3,190.06,570.18
23322,4279,36,2,54.27,108.54
23323,4279,195,2,405.97,811.94
23324,4280,46,1,440.66,440.66
23325,4280,187,3,127.83,383.49
23326,4280,41,4,348.61,1394.44
23327,4280,107,3,435.03,1305.09
23328,4280,167,4,310.98,1243.92
23329,4280,87,4,182.28,729.12
23330,4280,6,4,303.44,1213.76
23331,4281,15,2,355.11,710.22
23332,4281,17,3,479.46,1438.38
23333,4281,48,1,209.9,209.9
23334,4281,6,4,303.44,1213.76
23335,4281,167,1,310.98,310.98
23336,4281,32,3,420.37,1261.11
23337,4282,48,1,209.9,209.9
23338,4282,7,5,34.3,171.5
23339,4282,66,1,183.28,183.28
23340,4282,178,2,293.17,586.34
23341,4282,70,3,385.74,1157.22
23342,4282,92,1,341.11,341.11
23343,4282,97,1,434.64,434.64
23344,4282,153,3,31.9,95.7
23345,4282,105,3,485.12,1455.36
23346,4283,156,5,203.62,1018.1
23347,4283,61,2,273.97,547.94
23348,4283,161,2,188.55,377.1
23349,4283,44,2,148.52,297.04
23350,4283,183,4,247.13,988.52
23351,4283,113,4,298.01,1192.04
23352,4283,7,5,34.3,171.5
23353,4283,142,5,97.56,487.8
23354,4284,16,1,153.38,153.38
23355,4284,50,3,87.02,261.06
23356,4284,129,5,147.3,736.5
23357,4284,24,2,418.11,836.22
23358,4284,31,3,153.43,460.29
23359,4284,96,3,190.06,570.18
23360,4284,35,3,469.59,1408.77
23361,4284,144,5,73.7,368.5
23362,4285,104,1,44.28,44.28
23363,4285,143,5,358.72,1793.6
23364,4286,99,1,404.28,404.28
23365,4286,13,5,408.53,2042.65
23366,4286,172,1,319.11,319.11
23367,4287,121,3,59.35,178.05
23368,4287,108,5,201.91,1009.55
23369,4287,121,4,59.35,237.4
23370,4287,131,1,95.72,95.72
23371,4287,50,3,87.02,261.06
23372,4287,147,2,40.08,80.16
23373,4287,27,4,53.39,213.56
23374,4288,93,4,83.51,334.04
23375,4288,80,5,81.63,408.15
23376,4288,8,5,131.68,658.4
23377,4288,88,4,130.46,521.84
23378,4288,77,4,47.8,191.2
23379,4288,22,4,79.92,319.68
23380,4289,65,2,380.42,760.84
23381,4289,40,2,350.32,700.64
23382,4289,183,3,247.13,741.39
23383,4289,200,4,476.02,1904.08
23384,4289,151,4,379.75,1519.0
23385,4289,60,1,203.18,203.18
23386,4289,137,1,121.1,121.1
23387,4290,51,2,289.46,578.92
23388,4290,100,2,111.96,223.92
23389,4290,65,2,380.42,760.84
23390,4290,14,5,384.23,1921.15
23391,4290,39,4,202.14,808.56
23392,4290,41,1,348.61,348.61
23393,4290,73,5,386.01,1930.05
23394,4290,35,3,469.59,1408.77
23395,4290,6,1,303.44,303.44
23396,4290,89,2,54.08,108.16
23397,4291,158,4,166.49,665.96
23398,4291,62,2,433.17,866.34
23399,4291,178,2,293.17,586.34
23400,4291,73,4,386.01,1544.04
23401,4291,26,3,297.13,891.39
23402,4291,169,2,142.27,284.54
